table_name,row_identifier,column_name,missing_class,missing_information_area,explanation,severity
lap,lap_id=55301,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55303,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55304,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55304,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55306,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55307,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55307,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55309,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55310,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55310,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55312,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55315,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55316,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55316,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55318,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55319,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55319,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55321,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55322,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55322,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55324,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55325,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55325,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55326,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55327,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55327,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55329,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55330,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55330,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55332,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55333,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55333,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55335,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55336,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55336,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55338,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55339,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55339,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55341,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55342,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55342,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55344,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55345,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55345,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55347,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55350,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55351,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55351,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55353,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55354,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55354,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55356,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55357,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55357,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55362,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55363,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55363,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55365,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55366,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55366,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55368,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55369,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55369,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55371,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55372,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55372,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55374,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55375,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55375,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55377,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55378,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55378,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55380,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55381,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55381,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55383,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55384,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55384,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55386,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55387,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55387,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55389,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55390,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55390,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55391,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55392,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55392,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55394,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55395,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55395,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55397,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55400,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55401,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55401,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55403,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55404,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55404,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55406,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55407,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55407,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55409,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55410,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55410,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55412,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55413,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55413,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55415,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55416,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55416,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55418,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55419,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55419,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55421,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55422,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55422,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55424,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55426,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55427,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55427,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55429,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55430,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55430,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55432,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55433,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55433,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55435,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55436,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55436,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55438,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55439,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55439,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55441,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55442,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55442,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55444,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55447,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55448,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55448,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55449,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55450,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55450,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55451,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55452,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55452,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55454,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55455,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55455,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55457,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55458,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55470,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55476,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55477,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55478,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55480,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55481,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55482,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55492,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55514,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55524,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55533,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55534,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55536,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55537,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55538,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55545,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55570,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55583,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55588,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55589,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55590,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55592,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55593,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55594,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55607,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55626,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55643,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55644,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55645,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55647,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55648,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55649,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55682,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55699,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55700,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55701,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55702,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55704,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55705,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55706,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55716,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55738,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=55752,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=55757,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55758,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=55759,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
